clipfrac,total_timesteps,time_elapsed,fps,policy_loss,eplenmean,policy_entropy,approxkl,nupdates,value_loss,explained_variance,serial_timesteps,eprewmean
0.0,25395200,14021.43043422699,1983,2.2933818e-08,5813.19,2.463245e-22,0.0,1550,23.994812,0.999998732182803,3174400,-34692.02893083999
0.0,25411584,14029.710479974747,1978,-2.590241e-09,5813.19,2.5621839e-22,0.0,1551,38.97579,0.9999987339327845,3176448,-34692.02893083999
0.0,25427968,14038.007994890213,1974,-3.5142875e-09,5813.19,2.2061784e-22,0.0,1552,58.239,0.999998737024498,3178496,-34692.02893083999
0.0,25444352,14046.33032155037,1968,-1.6047125e-08,5813.19,2.3401658e-22,0.0,1553,48.32546,0.999998740665319,3180544,-34692.02893083999
0.0,25460736,14054.821950674057,1929,-3.058085e-08,5813.19,2.4779542e-22,0.0,1554,139.1231,0.9999987403861041,3182592,-34692.02893083999
0.0,25477120,14063.201315164566,1955,-6.9121597e-09,5813.19,2.263976e-22,0.0,1555,158.51286,0.9999987443767395,3184640,-34692.02893083999
0.0,25493504,14071.594616413116,1952,-1.1343218e-08,5813.19,1.4682853e-22,0.0,1556,506.75635,0.9999987472342582,3186688,-34692.02893083999
0.0,25509888,14080.071089029312,1932,-3.475361e-08,5813.19,2.9910576e-22,0.0,1557,40.521072,0.9999987594148934,3188736,-34692.02893083999
0.0,25526272,14088.483492851257,1947,-2.7437636e-08,5813.19,3.1420868e-22,0.0,1558,40.62293,0.9999987567742892,3190784,-34692.02893083999
0.0,25542656,14096.984701633453,1927,-2.6630005e-08,5813.19,3.2697812e-22,0.0,1559,139.5211,0.9999987636639389,3192832,-34692.02893083999
0.0,25559040,14105.188078165054,1997,1.4311809e-08,5813.19,3.5012984e-22,0.0,1560,85.01159,0.9999987655473888,3194880,-34692.02893083999
0.0,25575424,14113.4071393013,1993,-1.8266292e-08,5813.19,3.0455862e-22,0.0,1561,23.866203,0.9999987601639759,3196928,-34692.02893083999
0.0,25591808,14121.509501457214,2022,-5.0422386e-09,5813.19,2.9979885e-22,0.0,1562,45.272964,0.9999987633277669,3198976,-34692.02893083999
0.0,25608192,14129.684304237366,2004,-1.9448635e-08,5813.19,3.512373e-22,0.0,1563,24.53812,0.9999987701953614,3201024,-34692.02893083999
0.0,25624576,14137.861822128296,2003,1.2558303e-08,5813.19,4.47317e-22,0.0,1564,21.20369,0.999998773332436,3203072,-34692.02893083999
0.0,25640960,14146.009378194809,2011,1.5417754e-08,5813.19,5.4393517e-22,0.0,1565,123.27041,0.9999987748194599,3205120,-34692.02893083999
0.0,25657344,14154.125516414642,2018,3.1868694e-08,5813.19,5.3553947e-22,0.0,1566,27.951418,0.9999987762205365,3207168,-34692.02893083999
0.0,25673728,14162.246746063232,2017,-4.825415e-08,5813.19,6.1511834e-22,0.0,1567,23.205774,0.9999987721910202,3209216,-34692.02893083999
0.0,25690112,14170.381309270859,2014,-2.6520866e-09,5813.19,6.387427e-22,0.0,1568,52.40796,0.999998779299176,3211264,-34692.02893083999
0.0,25706496,14178.523211240768,2012,-1.1612428e-08,5813.19,6.802827e-22,0.0,1569,51.77687,0.9999987802060559,3213312,-34692.02893083999
0.0,25722880,14186.765748023987,1987,-9.23319e-09,5813.19,6.262586e-22,0.0,1570,59.714546,0.9999987790542946,3215360,-34692.02893083999
0.0,25739264,14194.991555452347,1991,4.0847226e-08,5813.19,6.7085827e-22,0.0,1571,59.57321,0.9999987807909747,3217408,-34692.02893083999
0.0,25755648,14203.153800725937,2007,-2.5240297e-08,5813.19,6.883368e-22,0.0,1572,63.039482,0.9999987842244309,3219456,-34692.02893083999
0.0,25772032,14211.635966062546,1931,-3.4873665e-08,5813.19,7.3231586e-22,0.0,1573,60.82039,0.9999987895824916,3221504,-34692.02893083999
0.0,25788416,14219.912283658981,1979,-6.050686e-08,5813.19,7.9528665e-22,0.0,1574,62.76074,0.9999987942724147,3223552,-34692.02893083999
0.0,25804800,14228.174936294556,1983,-1.238368e-08,5813.19,8.761039e-22,0.0,1575,61.485397,0.9999987995639685,3225600,-34692.02893083999
0.0,25821184,14236.533757686615,1960,-2.7335773e-08,5813.19,9.737847e-22,0.0,1576,63.618084,0.9999988041696497,3227648,-34692.02893083999
0.0,25837568,14244.815445184708,1978,-4.3135515e-08,5813.19,1.0547874e-21,0.0,1577,61.794388,0.9999988095523804,3229696,-34692.02893083999
0.0,25853952,14252.940881490707,2016,-1.816079e-08,5813.19,1.1712952e-21,0.0,1578,63.71436,0.9999988141255471,3231744,-34692.02893083999
0.0,25870336,14261.045196056366,2021,6.2573235e-09,5813.19,1.2600194e-21,0.0,1579,64.28161,0.9999988193947047,3233792,-34692.02893083999
0.0,25886720,14269.179649829865,2014,-2.903107e-08,5813.19,1.3920663e-21,0.0,1580,63.535744,0.9999988247749343,3235840,-34692.02893083999
0.0,25903104,14277.259066581726,2027,-2.561137e-09,5813.19,1.4950772e-21,0.0,1581,62.13141,0.9999988299031202,3237888,-34692.02893083999
0.0,25919488,14285.42801785469,2005,1.2729288e-08,5813.19,1.6767735e-21,0.0,1582,64.11212,0.9999988343581663,3239936,-34692.02893083999
0.0,25935872,14293.576309204102,2010,-1.9703293e-08,5813.19,1.83742e-21,0.0,1583,62.647724,0.9999988397029256,3241984,-34692.02893083999
0.0,25952256,14301.67801618576,2022,-1.4042598e-09,5813.19,2.0033325e-21,0.0,1584,64.63976,0.9999988441053347,3244032,-34692.02893083999
0.0,25968640,14309.851651668549,2004,7.210474e-09,5813.19,2.1509648e-21,0.0,1585,62.585,0.9999988492138527,3246080,-34692.02893083999
0.0,25985024,14317.986919879913,2014,-3.7362042e-09,5813.19,2.3086342e-21,0.0,1586,64.781334,0.9999988535184912,3248128,-34692.02893083999
0.0,26001408,14326.113110303879,2016,-1.7273123e-08,5813.19,2.5233098e-21,0.0,1587,62.586456,0.9999988589235045,3250176,-34692.02893083999
0.0,26017792,14334.221450090408,2020,-3.993773e-08,5813.19,2.7651024e-21,0.0,1588,64.78057,0.999998863350811,3252224,-34692.02893083999
0.0,26034176,14342.578163862228,1960,-7.2759576e-10,5813.19,3.0815852e-21,0.0,1589,62.67385,0.9999988687078485,3254272,-34692.02893083999
0.0,26050560,14350.72367310524,2011,1.4209945e-08,5813.19,3.4006275e-21,0.0,1590,62.5825,0.9999988728334301,3256320,-34692.02893083999
0.0,26066944,14358.827622890472,2021,1.1787051e-09,5813.19,3.738337e-21,0.0,1591,62.70051,0.9999988778038187,3258368,-34692.02893083999
0.0,26083328,14366.955907821655,2015,-2.4716428e-08,5813.19,3.8278724e-21,0.0,1592,64.1575,0.9999988812120364,3260416,-34692.02893083999
0.0,26099712,14375.095401287079,2013,-1.6138074e-08,5813.19,4.3583775e-21,0.0,1593,59.316658,0.9999988860896565,3262464,-34692.02893083999
0.0,26116096,14383.801099300385,1882,1.7997081e-08,5813.19,4.8112657e-21,0.0,1594,61.77961,0.9999988892735701,3264512,-34692.02893083999
0.0,26132480,14392.013382196426,1995,-6.6949724e-08,5813.19,4.764921e-21,0.0,1595,64.6709,0.9999988931441521,3266560,-34692.02893083999
0.0,26148864,14400.39212012291,1955,-2.4021574e-08,5813.19,5.2224565e-21,0.0,1596,64.31676,0.999998897915134,3268608,-34692.02893083999
0.0,26165248,14408.872201919556,1937,-2.6324415e-08,5813.19,5.597223e-21,0.0,1597,64.5591,0.9999989031431369,3270656,-34692.02893083999
0.0,26181632,14417.329475402832,1937,-1.6567355e-08,5813.19,6.1593557e-21,0.0,1598,64.03057,0.9999989084486742,3272704,-34692.02893083999
0.0,26198016,14425.768369674683,1941,3.187597e-08,5813.19,6.7952984e-21,0.0,1599,62.13645,0.9999989135155829,3274752,-34692.02893083999
0.0,26214400,14434.13411641121,1958,3.1235686e-08,5813.19,7.455005e-21,0.0,1600,63.60548,0.9999989175278188,3276800,-34692.02893083999
0.0,26230784,14442.4043571949,1981,-1.8779247e-08,5813.19,8.183497e-21,0.0,1601,62.297024,0.9999989228020922,3278848,-34692.02893083999
0.0,26247168,14451.286098957062,1844,1.344597e-08,5813.19,9.022535e-21,0.0,1602,62.276566,0.9999989270418155,3280896,-34692.02893083999
0.0,26263552,14459.441036224365,2009,-1.2594683e-08,5813.19,1.0073376e-20,0.0,1603,62.3192,0.9999989322595866,3282944,-34692.02893083999
0.0,26279936,14467.8855240345,1940,-1.7003913e-08,5813.19,1.03225064e-20,0.0,1604,63.40855,0.9999989358366292,3284992,-34692.02893083999
0.0,26296320,14476.37206864357,1930,5.272159e-08,5813.19,1.1684686e-20,0.0,1605,59.03993,0.9999989403768268,3287040,-34692.02893083999
0.0,26312704,14484.784993171692,1947,6.805931e-08,5813.19,1.2870107e-20,0.0,1606,62.738956,0.9999989434389818,3289088,-34692.02893083999
0.0,26329088,14493.17528796196,1952,1.884473e-09,5813.19,1.3349141e-20,0.0,1607,61.94525,0.9999989476527844,3291136,-34692.02893083999
0.0,26345472,14501.524574756622,1962,4.441972e-08,5813.19,1.5112947e-20,0.0,1608,63.455902,0.9999989525031197,3293184,-34692.02893083999
0.0,26361856,14510.214496612549,1885,3.2188836e-08,5813.19,1.6143796e-20,0.0,1609,61.08014,0.9999989570322896,3295232,-34692.02893083999
0.0,26378240,14518.727179527283,1924,-2.847446e-08,5813.19,1.8334062e-20,0.0,1610,60.526672,0.999998961881488,3297280,-34692.02893083999
0.0,26394624,14527.148076057434,1945,-8.8402885e-09,5813.19,1.9602095e-20,0.0,1611,59.914913,0.9999989652353634,3299328,-34692.02893083999
0.0,26411008,14535.579364061356,1943,-8.818461e-09,5813.19,2.4046116e-20,0.0,1612,59.828335,0.9999989697291767,3301376,-34692.02893083999
0.0,26427392,14543.88793349266,1972,-1.1539669e-08,5813.19,2.4569371e-20,0.0,1613,54.51893,0.9999989730172274,3303424,-34692.02893083999
0.0,26443776,14552.40310716629,1924,-2.8376235e-10,5813.19,2.6917162e-20,0.0,1614,62.274372,0.9999989745681432,3305472,-34692.02893083999
0.0,26460160,14560.782398700714,1955,9.851647e-09,5813.19,2.8538374e-20,0.0,1615,28.796507,0.9999989757026242,3307520,-34692.02893083999
0.0,26476544,14569.339121341705,1914,3.17159e-08,5813.19,2.745943e-20,0.0,1616,102.28958,0.9999989771787341,3309568,-34692.02893083999
0.0,26492928,14577.696563720703,1960,2.3719622e-09,5813.19,2.4613459e-20,0.0,1617,25.824553,0.9999989734426435,3311616,-34692.02893083999
0.0,26509312,14586.109439849854,1947,-4.0214218e-08,5813.19,2.5173727e-20,0.0,1618,41.116806,0.9999989765605051,3313664,-34692.02893083999
0.0,26525696,14594.483280420303,1956,-2.9307557e-08,5813.19,2.7502356e-20,0.0,1619,63.080097,0.9999989780110354,3315712,-34692.02893083999
0.0,26542080,14603.000398635864,1923,2.1951564e-08,5813.19,2.4787827e-20,0.0,1620,66.74083,0.9999989822496218,3317760,-34692.02893083999
0.0,26558464,14611.40528178215,1949,1.2834789e-08,5813.19,2.3453386e-20,0.0,1621,18.588058,0.9999989802207665,3319808,-34692.02893083999
0.0,26574848,14619.8681037426,1936,-1.9630534e-08,5813.19,2.0423981e-20,0.0,1622,77.00224,0.9999989823976421,3321856,-34692.02893083999
0.0,26591232,14628.254546880722,1953,1.5847036e-08,5813.19,2.004546e-20,0.0,1623,19.36008,0.9999989879701161,3323904,-34692.02893083999
0.0,26607616,14636.6974568367,1940,2.5196641e-08,5813.19,2.0718138e-20,0.0,1624,42.07207,0.999998992089786,3325952,-34692.02893083999
0.0,26624000,14645.151768445969,1938,-4.4630724e-08,5813.19,2.4218131e-20,0.0,1625,142.25702,0.9999989954136481,3328000,-34692.02893083999
0.0,26640384,14653.519173383713,1958,-8.469215e-09,5813.19,2.2923527e-20,0.0,1626,30.527725,0.9999989943880792,3330048,-34692.02893083999
0.0,26656768,14661.950022697449,1943,-6.4392225e-09,5813.19,2.585109e-20,0.0,1627,23.105167,0.9999989944251411,3332096,-34692.02893083999
0.0,26673152,14670.363139390945,1947,-3.9755832e-08,5813.19,2.6318436e-20,0.0,1628,17.442247,0.9999989882427371,3334144,-34692.02893083999
0.0,26689536,14678.82511639595,1936,2.7677743e-08,5813.19,1.867424e-20,0.0,1629,25.641455,0.9999989888840446,3336192,-34692.02893083999
0.0,26705920,14687.146936416626,1968,-2.9456714e-08,5813.19,1.6757109e-20,0.0,1630,28.072464,0.9999989854828755,3338240,-34692.02893083999
0.0,26722304,14695.798483848572,1893,2.6338967e-09,5813.19,1.7860642e-20,0.0,1631,25.42044,0.9999989904874838,3340288,-34692.02893083999
0.0,26738688,14704.093153715134,1975,-5.4533302e-09,5813.19,1.478375e-20,0.0,1632,16.380867,0.9999989929361845,3342336,-34692.02893083999
0.0,26755072,14712.557658910751,1935,1.0157237e-08,5813.19,1.4130403e-20,0.0,1633,19.907038,0.9999989967988085,3344384,-34692.02893083999
0.0,26771456,14720.961124897003,1949,3.5070116e-09,5813.19,1.2526712e-20,0.0,1634,43.81303,0.9999989963952203,3346432,-34692.02893083999
0.0,26787840,14729.17370223999,1995,-6.024493e-09,5813.19,1.668469e-20,0.0,1635,146.77179,0.9999989969174976,3348480,-34692.02893083999
0.0,26804224,14737.52016043663,1963,-1.2907549e-08,5813.19,7.0291635e-21,0.0,1636,231.04263,0.9999989970052638,3350528,-34692.02893083999
0.0,26820608,14745.789685726166,1981,-2.7910573e-08,5813.19,7.352129e-21,0.0,1637,71.847626,0.9999990027278045,3352576,-34692.02893083999
0.0,26836992,14754.10061955452,1971,2.7306669e-08,5813.19,5.528024e-21,0.0,1638,14.620829,0.9999990052491512,3354624,-34692.02893083999
0.0,26853376,14762.52581334114,1944,-1.740409e-08,5813.19,5.7420774e-21,0.0,1639,40.57419,0.9999990050162069,3356672,-34692.02893083999
0.0,26869760,14770.918087244034,1952,-3.2334356e-08,5813.19,6.089171e-21,0.0,1640,24.772118,0.9999990046652556,3358720,-34692.02893083999
0.0,26886144,14779.48164653778,1913,-3.76167e-08,5813.19,8.168362e-21,0.0,1641,24.620296,0.9999990088325603,3360768,-34692.02893083999
0.0,26902528,14787.841576814651,1959,-2.210436e-08,5813.19,8.654454e-21,0.0,1642,23.16076,0.9999990112630712,3362816,-34692.02893083999
0.0,26918912,14796.219964504242,1955,-2.12749e-08,5813.19,9.443789e-21,0.0,1643,21.184994,0.9999990117321431,3364864,-34692.02893083999
0.0,26935296,14804.630341768265,1948,1.2430974e-08,5813.19,1.0217733e-20,0.0,1644,14.192004,0.9999990176144138,3366912,-34692.02893083999
0.0,26951680,14813.781474113464,1790,-3.8002327e-08,5813.19,9.331251e-21,0.0,1645,17.411282,0.9999990158459013,3368960,-34692.02893083999
6.1035156e-05,26968064,14823.154505252838,1748,-1.967189e-05,5813.19,1.834526e-21,0.036515377,1646,139.66951,0.9999270603948389,3371008,-34692.02893083999
0.0,26984448,14831.659479856491,1926,2.3588655e-08,5813.19,3.389795e-27,0.0,1647,23.756996,0.9999990067453837,3373056,-34692.02893083999
0.0,27000832,14839.88595867157,1991,-1.20926416e-08,5813.19,3.8487846e-26,0.0,1648,53.653866,0.9999990089112316,3375104,-34692.02893083999
0.0,27017216,14848.36681318283,1931,-1.9434083e-08,5813.19,6.2301516e-26,0.0,1649,58.844296,0.9999990133233041,3377152,-34692.02893083999
0.0,27033600,14857.05248618126,1886,6.15546e-09,5813.19,5.772415e-26,0.0,1650,26.314291,0.9999990222336237,3379200,-34692.02893083999
0.0,27049984,14865.783384084702,1876,3.6263373e-08,5813.19,6.174037e-26,0.0,1651,39.796837,0.9999990219969277,3381248,-34692.02893083999
0.0,27066368,14874.387498617172,1904,-2.2584572e-08,5813.19,6.618855e-26,0.0,1652,30.360954,0.9999990224019939,3383296,-34692.02893083999
0.0,27082752,14882.942797899246,1915,2.4811015e-09,5813.19,5.7995285e-26,0.0,1653,37.021267,0.9999990255465718,3385344,-34692.02893083999
0.0,27099136,14891.53175830841,1907,-3.248715e-08,5813.19,6.172012e-26,0.0,1654,24.582863,0.999999022107886,3387392,-34692.02893083999
0.0,27115520,14900.19769191742,1890,-1.5097612e-09,5813.19,4.9956324e-26,0.0,1655,34.371216,0.9999990264042253,3389440,-34692.02893083999
0.0,27131904,14909.62690615654,1737,3.979949e-09,5813.19,4.4377626e-26,0.0,1656,128.03369,0.9999990276897961,3391488,-34692.02893083999
0.0,27148288,14918.684972047806,1825,-5.296897e-09,5813.19,4.7760912e-26,0.0,1657,26.432396,0.9999990282212821,3393536,-34692.02893083999
0.0,27164672,14927.310069561005,1899,-4.710455e-08,5813.19,4.1667044e-26,0.0,1658,128.18285,0.9999990300117361,3395584,-34692.02893083999
0.0,27181056,14936.125123500824,1858,-3.3112883e-08,5813.19,4.4856098e-26,0.0,1659,27.088978,0.9999990260392906,3397632,-34692.02893083999
0.0,27197440,14944.964718818665,1859,1.8313585e-08,5813.19,3.9607375e-26,0.0,1660,28.764671,0.9999990278153064,3399680,-34692.02893083999
0.0,27213824,14953.434548854828,1934,-6.189657e-08,5813.19,3.1978914e-26,0.0,1661,33.505756,0.9999990299243109,3401728,-34692.02893083999
0.0,27230208,14961.585409164429,2010,9.560608e-09,5813.19,3.0595218e-26,0.0,1662,43.360447,0.999999031572429,3403776,-34692.02893083999
0.0,27246592,14970.006932973862,1945,4.413232e-08,5813.19,2.5135541e-26,0.0,1663,21.074951,0.9999990342056435,3405824,-34692.02893083999
0.0,27262976,14978.387585639954,1955,-2.8147042e-08,5813.19,2.9646434e-26,0.0,1664,18.530487,0.9999990321459791,3407872,-34692.02893083999
0.0,27279360,14986.656882762909,1981,-2.2297172e-08,5813.19,2.3901852e-26,0.0,1665,38.353813,0.9999990363262441,3409920,-34692.02893083999
0.0,27295744,14995.287573099136,1898,1.864828e-08,5813.19,1.6946291e-26,0.0,1666,48.200863,0.9999990429752188,3411968,-34692.02893083999
0.0,27312128,15003.796519756317,1925,4.649337e-09,5813.19,1.6076468e-26,0.0,1667,75.70087,0.9999990444641753,3414016,-34692.02893083999
0.0,27328512,15012.400303602219,1904,-9.276846e-10,5813.19,1.7126082e-26,0.0,1668,54.533905,0.9999990416343962,3416064,-34692.02893083999
0.0,27344896,15021.016231298447,1901,-2.910383e-09,5813.19,1.5521644e-26,0.0,1669,23.628979,0.9999990423586951,3418112,-34692.02893083999
0.0,27361280,15029.50255727768,1930,1.7607817e-09,5813.19,1.2482664e-26,0.0,1670,40.64892,0.999999045099571,3420160,-34692.02893083999
0.0,27377664,15038.106570959091,1907,4.5256456e-09,5813.19,1.4544296e-26,0.0,1671,35.07524,0.9999990403474612,3422208,-34692.02893083999
0.0,27394048,15046.61885714531,1924,3.2716343e-08,5813.19,1.5471981e-26,0.0,1672,23.308893,0.9999990376587675,3424256,-34692.02893083999
0.0,27410432,15055.196871757507,1910,-6.002665e-08,5813.19,1.543676e-26,0.0,1673,84.408936,0.9999990382963233,3426304,-34692.02893083999
0.0,27426816,15063.662875652313,1935,3.9173756e-08,5813.19,1.3702825e-26,0.0,1674,197.19876,0.999999041678393,3428352,-34692.02893083999
0.0,27443200,15072.156866788864,1929,-6.5774657e-09,5813.19,1.383834e-26,0.0,1675,15.629636,0.999999043244884,3430400,-34692.02893083999
0.0,27459584,15080.674986839294,1923,-2.4396286e-08,5813.19,1.5149789e-26,0.0,1676,24.9485,0.9999990421686107,3432448,-34692.02893083999
0.0,27475968,15089.201239347458,1921,-1.4355464e-08,5813.19,1.12470426e-26,0.0,1677,41.513847,0.9999990500517697,3434496,-34692.02893083999
0.0,27492352,15097.491694688797,1976,-4.485628e-08,5813.19,1.2677959e-26,0.0,1678,22.994675,0.9999990474661331,3436544,-34692.02893083999
0.0,27508736,15105.685293674469,1999,1.93686e-08,5813.19,1.1602836e-26,0.0,1679,21.975657,0.9999990482429553,3438592,-34692.02893083999
0.0,27525120,15113.915803194046,1990,-2.5123882e-08,5813.19,9.25467e-27,0.0,1680,17.24442,0.9999990521587279,3440640,-34692.02893083999
6.1035156e-05,27541504,15122.975166797638,1808,1.609134e-05,5813.19,1.9979376e-27,0.0030161813,1681,79.512634,0.9999862798995309,3442688,-34692.02893083999
0.0,27557888,15131.567816972733,1906,-8.3309715e-10,5813.19,1.0934651e-30,0.0,1682,74.0866,0.9999989649703593,3444736,-34692.02893083999
0.0,27574272,15140.088094949722,1923,-3.6947313e-08,5813.19,1.9701435e-31,0.0,1683,24.761139,0.9999989741397712,3446784,-34692.02893083999
0.0,27590656,15148.58080291748,1929,-2.2970198e-08,5813.19,1.6378073e-31,0.0,1684,69.07066,0.9999989740001638,3448832,-34692.02893083999
0.0,27607040,15157.184614419937,1904,-1.2594683e-08,5813.19,1.3603381e-31,0.0,1685,202.61299,0.999998977963287,3450880,-34692.02893083999
0.0,27623424,15165.791185855865,1903,-1.2398232e-08,5813.19,1.4155642e-31,0.0,1686,41.093903,0.9999989794237081,3452928,-34692.02893083999
0.0,27639808,15174.357914209366,1912,-1.5585101e-08,5813.19,1.185705e-31,0.0,1687,53.715294,0.9999989811090018,3454976,-34692.02893083999
0.0,27656192,15182.96811580658,1902,-9.5315045e-09,5813.19,1.0976592e-31,0.0,1688,12.770039,0.9999989829879041,3457024,-34692.02893083999
0.0,27672576,15191.235258340836,1981,-1.0775693e-08,5813.19,1.1179908e-31,0.0,1689,46.86259,0.9999989870112813,3459072,-34692.02893083999
0.0,27688960,15199.535914421082,1973,-8.556526e-09,5813.19,9.970374e-32,0.0,1690,73.53121,0.9999989895803765,3461120,-34692.02893083999
0.0,27705344,15207.905182600021,1957,6.184564e-09,5813.19,8.981266e-32,0.0,1691,209.10364,0.9999989934408404,3463168,-34692.02893083999
0.0,27721728,15216.288197040558,1954,8.483767e-09,5813.19,8.813902e-32,0.0,1692,17.215849,0.9999989941478589,3465216,-34692.02893083999
0.0,27738112,15224.631922245026,1963,1.535227e-08,5813.19,8.273786e-32,0.0,1693,19.00672,0.999998995217311,3467264,-34692.02893083999
0.0,27754496,15233.19247174263,1914,7.4214768e-09,5813.19,7.57633e-32,0.0,1694,57.472267,0.9999990016143556,3469312,-34692.02893083999
0.0,27770880,15241.781076192856,1907,-2.5174813e-09,5813.19,8.0555247e-32,0.0,1695,51.421906,0.9999989973407537,3471360,-34692.02893083999
0.0,27787264,15250.308352947235,1921,-1.2936653e-08,5813.19,6.928749e-32,0.0,1696,20.186785,0.9999990000744674,3473408,-34692.02893083999
0.0,27803648,15258.873577833176,1912,1.3205863e-09,5813.19,6.33126e-32,0.0,1697,110.99937,0.9999990008575423,3475456,-34692.02893083999
0.0,27820032,15268.096169233322,1776,-1.8277206e-08,5813.19,7.056106e-32,0.0,1698,44.17391,0.9999990064993654,3477504,-34692.02893083999
0.0,27836416,15276.747810125351,1893,1.382432e-09,5813.19,5.990467e-32,0.0,1699,56.267548,0.9999990076814811,3479552,-34692.02893083999
0.0,27852800,15285.286478996277,1918,1.4042598e-09,5813.19,4.4999105e-32,0.0,1700,24.680416,0.9999990089331732,3481600,-34692.02893083999
0.0,27869184,15293.698077440262,1953,-1.4086254e-08,5813.19,4.3476987e-32,0.0,1701,50.335045,0.9999990090736901,3483648,-34692.02893083999
0.0,27885568,15301.94530081749,1986,-1.6370905e-09,5813.19,3.29238e-32,0.0,1702,23.824707,0.999999014814648,3485696,-34692.02893083999
0.0,27901952,15310.1504945755,1996,1.9183062e-08,5813.19,2.747371e-32,0.0,1703,130.83133,0.9999990183163163,3487744,-34692.02893083999
0.0,27918336,15318.686646938324,1919,5.9408194e-09,5813.19,2.753117e-32,0.0,1704,35.471794,0.9999990226059481,3489792,-34692.02893083999
0.0,27934720,15327.188121080399,1927,2.6338967e-09,5813.19,2.241951e-32,0.0,1705,13.61403,0.9999990262903111,3491840,-34692.02893083999
0.0,27951104,15335.892572164536,1882,1.5024852e-08,5813.19,2.1417974e-32,0.0,1706,40.57636,0.9999990258597791,3493888,-34692.02893083999
0.0,27967488,15344.391168355942,1927,-2.4301698e-09,5813.19,1.9807205e-32,0.0,1707,21.803915,0.9999990288424669,3495936,-34692.02893083999
0.0,27983872,15352.93865442276,1916,-8.731149e-11,5813.19,2.0078255e-32,0.0,1708,81.441986,0.9999990263323753,3497984,-34692.02893083999
0.0,28000256,15361.434502601624,1928,6.9449015e-09,5813.19,1.8130512e-32,0.0,1709,21.374508,0.9999990285767808,3500032,-34692.02893083999
0.0,28016640,15370.033340930939,1905,-2.6921043e-10,5813.19,1.3511964e-32,0.0,1710,66.949875,0.9999990323964312,3502080,-34692.02893083999
0.0,28033024,15378.541036128998,1925,1.3791578e-08,5813.19,1.4758067e-32,0.0,1711,61.086678,0.9999990315139939,3504128,-34692.02893083999
0.0,28049408,15387.184880495071,1895,8.345523e-09,5813.19,1.4515536e-32,0.0,1712,60.650276,0.9999990324623695,3506176,-34692.02893083999
0.0,28065792,15395.760043144226,1910,-2.6127964e-08,5813.19,1.4226977e-32,0.0,1713,63.50006,0.9999990346551613,3508224,-34692.02893083999
0.0,28082176,15404.897222042084,1793,5.336915e-09,5813.19,1.3565243e-32,0.0,1714,60.676994,0.9999990387893831,3510272,-34692.02893083999
0.0,28098560,15413.448619365692,1916,2.764864e-10,5813.19,1.3231291e-32,0.0,1715,60.76929,0.9999990420581071,3512320,-34692.02893083999
0.0,28114944,15422.021425485611,1911,-4.096364e-09,5813.19,1.3201317e-32,0.0,1716,60.76218,0.9999990447581695,3514368,-34692.02893083999
0.0,28131328,15430.580287218094,1914,2.3101165e-08,5813.19,1.3285261e-32,0.0,1717,61.661896,0.9999990474559013,3516416,-34692.02893083999
0.0,28147712,15439.074029684067,1929,-8.476491e-09,5813.19,1.3140994e-32,0.0,1718,60.317978,0.9999990510166867,3518464,-34692.02893083999
0.0,28164096,15447.690751314163,1901,6.8030204e-10,5813.19,1.3593286e-32,0.0,1719,61.078815,0.9999990536590531,3520512,-34692.02893083999
0.0,28180480,15456.312910318375,1900,1.4064426e-08,5813.19,1.3742622e-32,0.0,1720,60.579517,0.9999990570323121,3522560,-34692.02893083999
0.0,28196864,15464.790945768356,1932,-1.2150849e-09,5813.19,1.4694254e-32,0.0,1721,60.312675,0.9999990598884665,3524608,-34692.02893083999
0.0,28213248,15472.980876922607,2000,-1.8226274e-09,5813.19,1.617465e-32,0.0,1722,60.429657,0.9999990627463262,3526656,-34692.02893083999
0.0,28229632,15481.144684314728,2007,-2.5313057e-08,5813.19,1.6705105e-32,0.0,1723,61.879295,0.9999990651321014,3528704,-34692.02893083999
0.0,28246016,15489.303979158401,2008,-1.0182703e-08,5813.19,1.751674e-32,0.0,1724,61.065735,0.99999906860603,3530752,-34692.02893083999
0.0,28262400,15497.692682504654,1953,6.686605e-09,5813.19,2.0075372e-32,0.0,1725,60.865856,0.999999071048137,3532800,-34692.02893083999
0.0,28278784,15506.12835764885,1942,-1.749504e-08,5813.19,2.178962e-32,0.0,1726,60.57914,0.9999990739389659,3534848,-34692.02893083999
0.0,28295168,15514.67432808876,1917,-1.4042598e-09,5813.19,2.3806539e-32,0.0,1727,60.090755,0.9999990767873896,3536896,-34692.02893083999
0.0,28311552,15523.177277803421,1926,-2.6338967e-09,5813.19,2.7308853e-32,0.0,1728,60.820713,0.9999990793505731,3538944,-34692.02893083999
0.0,28327936,15531.661410331726,1931,1.5017577e-08,5813.19,2.9707857e-32,0.0,1729,60.510574,0.99999908220002,3540992,-34692.02893083999
0.0,28344320,15540.112742900848,1938,4.663889e-09,5813.19,3.441025e-32,0.0,1730,59.917664,0.9999990849041751,3543040,-34692.02893083999
0.0,28360704,15548.612679481506,1927,-1.6923877e-08,5813.19,3.6762775e-32,0.0,1731,60.79072,0.999999087666879,3545088,-34692.02893083999
0.0,28377088,15557.130795001984,1923,2.8230716e-09,5813.19,4.1077518e-32,0.0,1732,60.73201,0.9999990905404275,3547136,-34692.02893083999
